system	repo_root	relative_path	material_family	bytes	sha256	git_head	git_state	authority_class	reuse_scope	modern_finance_contamination	source_rights_status	v3_overlap	notes
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep106-112.txt	qrp	103534	9298f584242650df5c70ec775f220ac35d6949c36aae16f87bb2aeaf882796a2	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep113-119.txt	qrp	99080	5ff3a740cab3e5c961ded90628085884773a8e5dd438b72948fe3dbc8008643a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep120-126.txt	qrp	105631	d04f752315fe84ba1e8f1a177ecc01c83301fbf7fe60d996c9b9db315d9189ce	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep127-133.txt	qrp	104879	8417b076bf971bb254c0860eb5107f79e94a7d7ced7a74b33a56ff685ae20e63	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep134-140.txt	qrp	102733	3e0f03b4fea933808d9e2d6166f3ee00c0e00f5a9c2adc8ae818975fb6f435a6	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep141-147.txt	qrp	100907	b36d34cd0323efdb328c354208d0c81eae72a4bd0940d89461b01f64a99e5a0d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep148-154.txt	qrp	102394	1443abeac57031201b7d2ccf2861a5d17926b601c55edc2319ad0bbad9168ba2	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep15-21.txt	qrp	103265	ad5dc2c113bfe4d45af310e03ae2e56be31ea7dfb6e3e91008612b42f7715759	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	name:block/evidence/seooh/yeonbong_ep15-21.md,character/evidence/seooh/yeonbong_ep15-21.md,esm/evidence/seooh/yeonbong_ep15-21.md	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep155-161.txt	qrp	100304	c010ea5c6919c1bc70983bd502c87564a1359602f35dfbafa292a3fa19b0ac95	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep162-168.txt	qrp	108690	cd10f7f223d1f8c4ad9d4850d051b25996f77097903b9598dc014e97a99c7a76	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep169-175.txt	qrp	98252	a4357e214ec547b9f5459591748e976aadb010452d15d4a93020952f04d8ea93	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep176-182.txt	qrp	104994	24c88c24cc310a4465ea6ba72d7642be6e24792276b923ee3550a63f3f23c5fd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep183-189.txt	qrp	107426	27cf2cfe3a39dab85e3f71c3636a34dc44762b50df5bfeb91be8530574ee54fc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep190-196.txt	qrp	111833	e113b9879e3b689882810a086e74829450580b5b2eeaa6f5687555ea8cd554af	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep197-203.txt	qrp	100078	dd79bbce1a916b2c5717767b23046469a8ee556410c8a2e489aae8cf4bc58bc5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep204-210.txt	qrp	100215	34b752e6ee6f171505632d1dc455bdd3132edb7aae880e7fa7a54f694432f290	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep211-217.txt	qrp	104066	3f4f01d53059cd1aeefd84f2ee2d277466f0a4669b29c849c17efbc747e45ddd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep218-224.txt	qrp	100314	347abdaf2bec5e6229347247331244cb467198edaa8558f1d34015506e501a6c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep22-28.txt	qrp	105261	cd2cc8af3817323fb3aa10810b96a1a522370d93cc2414156b9beaeca146e63b	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep225-231.txt	qrp	100396	975de9304d2aed5de3b819094b0e3c0ca612bc0393dc9553959cf9423913d7f8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep232-238.txt	qrp	101978	2f3a16fd6338d504ee7222f30cbdbd88e78c04c3ed250c982556cf57fed10455	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep239-245.txt	qrp	103196	5db3ccfff88af1a7adec8a0c4d884f28af37d30fee7bf0db806ee82076f61e63	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep246-263.txt	qrp	101581	ee8af2e26eadb53d0b555c4475a85fdac393e249777ecd1cdc0c8b5449e1c504	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep264-270.txt	qrp	98445	945bf6e8eed1c65eba42859b166f2a2d48d90b461bcc0788be97f04c1e20296b	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep271-277.txt	qrp	102022	68d913ff0fd306b042ee050945959815908184ffeab6e861fdf3363c375ab55b	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep278-284.txt	qrp	103226	bdfeb5d39ac43b5d68eb365994a2f1a089e2f71603ef76aac83e9889be832af2	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep285-291.txt	qrp	97057	cb5b2e6d72a055edab0575d0f2504d6ce4b21bb676100d3326617d6440d425c1	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep29-35.txt	qrp	102889	3cd3a4dd969cb8efbad012be8a9d1993c7d164a236a6517c78f25c487fd75f9f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep292-298.txt	qrp	98059	c64b7754d62196ea668794eba3e03db95e06e2484ecdf7bfe1705261356eede9	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep299-305.txt	qrp	101080	5344a91bcf96fb35e6bc9013bbededc3b6ef9037d9ba428880cd7b42e8f1794d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep306-312.txt	qrp	100199	5772ca5aadc40f0ea295f8bcb8c8d29fddb93a679274ff04378efffb2f4281bf	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep313-321.txt	qrp	99319	6e4ce83ee31aded5ec0f6c7086c722a38fdde683fc344b4681fb27d23d660cff	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep322-328.txt	qrp	100264	93a541e05dde9d33aa4d83bb40e0ead611a81cfc4943c1bbbda751ae38777b23	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep329-335.txt	qrp	99419	ad08ed958bd231fa84e7493bb1e8734347c4f611e2985a0c6619d7c06293d2ca	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep336-342.txt	qrp	98331	b77cf101e3bdd76429790dde58e9a641e8ead439be6aab9ac564a760f4a8347a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep343-349.txt	qrp	100169	d354ce394c901c4ad8c081311f38a5298c54bd550aad58461d037b3f0b4a2b3a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep350-356.txt	qrp	100233	6800f995405b5c0854deea68d6f7bdcd91e30d0246655217b3bde176ffd8dc86	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep357-363.txt	qrp	97404	549de6b36c6538f1938c4a5b57dc5e844e75da0db03e5f6e650f9eee4e058711	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep36-42.txt	qrp	103920	5a5fa1b75bd593ad998084e2d9b00597477a7255bff58ef7353d335638e4b579	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep364-370.txt	qrp	97895	5bc71f0e169acf799ca3742b8f450ae865e5071ae53ceaf66d4124459520d202	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep371-377.txt	qrp	99581	1a70411574fe4141fcf26080def57c07ef8453bbc2853f1e22e4d2f11c3ecce1	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep378-384.txt	qrp	99764	d967abd606a2d6bd454bc8278f137241b513807a88f841c7c5d02cee5776aa7d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep385-391.txt	qrp	98548	86646d74207352dbfb269673b3e512eb0983a3b232488d98602deace502d2a27	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep392-398.txt	qrp	97923	02c105d572e97f9d3a5b0721c19ba162b2407ec41e1ffceb56d88b3af33c9c23	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep399-405.txt	qrp	95956	ab44a6d9a37aa9048c4476ce86c9cb059630cacfdfd23fbb0e1fc5ceb4afb076	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep406-412.txt	qrp	99373	83c98e2c7f0e8faf2ac2092e419f145a21add5a958c5ad2e104c4e8efab2642a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep413-423.txt	qrp	98578	f2b3e82f01cc80dbc44b7a948d2ad36c9fa2007a94167eeab021529a85c7fc22	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep424-430.txt	qrp	100338	9201fd35fbfe640149d555a2ce0f7583032bf2121d8696c0204e22786f794e6e	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep43-49.txt	qrp	109586	795101f3e058de8e1ff791297ff26890a8cf50db0d8c0d138c902e95d79dcff4	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep431-437.txt	qrp	101635	e077e59f1000d74b91edb95cb0ef991d97cbaded5e83849b94a077adee98ddc9	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep438-444.txt	qrp	99368	7feef2a58bf73a7dcaa80b3a3e918937401c7e296350687ff909cc5fb0dd96f0	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep445-451.txt	qrp	99949	440082243f3d5e9250b2c6563e388c75a351e6d49f821c1c57fc6d2c87b3545f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep452-458.txt	qrp	98928	4902a5d46752dae272b5936c7a41dcfa83e54079f018b727fe669f39cb2c7cae	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep459-465.txt	qrp	97235	b32e9414c42047430527bee0603f236bc4f77a1930c3a9929b54aab8edad5b56	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep466-472.txt	qrp	98282	75b6487c9cbbcc4faff39eb3fc10144d251a4703c3cc17b918f365908aebc947	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep473-479.txt	qrp	102148	fbb963edc57834715db456f69aceecda9aa35b9ff9bfe5e7fa27c7c7675894e9	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep480-486.txt	qrp	96749	c889d4b06ef9eb06119d6f12e2acbc609e6180b5a6d744363a88369d283dc66c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep487-493.txt	qrp	97165	8bf6b5bb3fc2028d27b8d88b66d595dacfec3a556d550818e60bd958cf17625d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep494-500.txt	qrp	98952	5a6eaab7baa9cbffbcfef72a656f4999b6ffd29e83059407d6aa731d2c71ff62	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep50-56.txt	qrp	101154	624738700368ceeaffebad04db83c2ddecbad04d338481f3a1f0596e1fcd06f8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep501-502.txt	qrp	28431	481f672fee76a8d5dce310664100c3897fb266458df0194ca9873544b98c55d3	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep57-63.txt	qrp	110448	c655b510697318d714ac50aef84605fc35a6f772cd40567d5973a488f94abd3a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep64-70.txt	qrp	101367	45b176165031a936a2ab6e98b1fc67921a3f9d81b88a27dc0e69e217811cc83c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep71-77.txt	qrp	100412	7362728606ca9a9662d17700295e0e00ab2bef6aecfac755eeff27e0c4fd3587	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep78-84.txt	qrp	100131	9e35a60786d0403d400eda388f9aff799ff268417028e98c12a2bb0e5ff04649	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep85-91.txt	qrp	100303	5202de3e100c1ac82ee8cc429545a0ad9ebd173303d55b9d1428f000fc49a465	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep92-98.txt	qrp	102308	f1a13376e7e56ef716e03951983596cadcf21db05aefe8f4461b5c3616ad6108	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep99-105.txt	qrp	106249	2a9fe355a74789f73922658040e30126e0617dc953f7d954d6cd33b64b58d15c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/yeonbong_progress_claude.log	qrp	6285	f77b780660f879a7deb79bcefe2abc7d4974bd1bb8e71cd3fcbc20a6b1e6b180	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/yeonbong_progress_codex.log	qrp	4111	8c8579f2e92a344a850e49a25a00aa321fb676f44a3297594f41c638224d1450	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/qrp_bank.md	qrp	107209	5226eb5ea850212fd3d4f12738a0fa4a3dc09329c151610eaf63e06bdb65fd7f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	genre_pack	yes	clear_pointer	none	curated material or Story Block candidate; requires Phase 1 provenance review
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep01-07_gemini.md	qrp	24114	d14d2a7c16ad0a2ec5eba2a532292ecd86192a748d5c8e8165c65bf1c112b0ad	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
